job_id,skill_id,importance,importance_label
JOB011125,SK018,1.0,Must-Have
JOB011125,SK031,1.0,Must-Have
JOB011125,SK036,1.0,Must-Have
JOB011125,SK032,1.0,Must-Have
JOB011125,SK001,1.0,Must-Have
JOB011125,SK026,1.0,Must-Have
JOB011125,SK035,0.65,Good-to-Have
JOB011125,SK034,0.65,Good-to-Have
JOB011125,SK033,0.65,Good-to-Have
JOB011125,SK052,0.35,Optional
JOB011126,SK065,1.0,Must-Have
JOB011126,SK066,1.0,Must-Have
JOB011126,SK071,1.0,Must-Have
JOB011126,SK072,1.0,Must-Have
JOB011126,SK003,1.0,Must-Have
JOB011126,SK074,1.0,Must-Have
JOB011126,SK014,0.65,Good-to-Have
JOB011126,SK016,0.65,Good-to-Have
JOB011126,SK037,0.35,Optional
JOB011127,SK011,1.0,Must-Have
JOB011127,SK029,1.0,Must-Have
JOB011127,SK026,1.0,Must-Have
JOB011127,SK025,1.0,Must-Have
JOB011127,SK001,1.0,Must-Have
JOB011127,SK028,1.0,Must-Have
JOB011127,SK005,0.65,Good-to-Have
JOB011127,SK052,0.65,Good-to-Have
JOB011127,SK027,0.65,Good-to-Have
JOB011127,SK018,0.65,Good-to-Have
JOB011127,SK031,0.35,Optional
JOB011127,SK054,0.35,Optional
JOB011128,SK061,1.0,Must-Have
JOB011128,SK017,1.0,Must-Have
JOB011128,SK001,1.0,Must-Have
JOB011128,SK016,1.0,Must-Have
JOB011128,SK003,1.0,Must-Have
JOB011128,SK013,0.65,Good-to-Have
JOB011128,SK062,0.65,Good-to-Have
JOB011128,SK014,0.65,Good-to-Have
JOB011128,SK066,0.65,Good-to-Have
JOB011128,SK064,0.65,Good-to-Have
JOB011128,SK018,0.35,Optional
JOB011128,SK074,0.35,Optional
JOB011128,SK072,0.35,Optional
JOB011128,SK046,0.35,Optional
JOB011128,SK004,0.35,Optional
JOB011129,SK065,1.0,Must-Have
JOB011129,SK003,1.0,Must-Have
JOB011129,SK066,1.0,Must-Have
JOB011129,SK037,1.0,Must-Have
JOB011129,SK046,0.65,Good-to-Have
JOB011129,SK038,0.65,Good-to-Have
JOB011129,SK001,0.35,Optional
JOB011129,SK044,0.35,Optional
JOB011129,SK042,0.35,Optional
JOB011129,SK063,0.35,Optional
JOB011130,SK054,1.0,Must-Have
JOB011130,SK038,1.0,Must-Have
JOB011130,SK037,1.0,Must-Have
JOB011130,SK042,1.0,Must-Have
JOB011130,SK003,1.0,Must-Have
JOB011130,SK056,0.65,Good-to-Have
JOB011130,SK039,0.65,Good-to-Have
JOB011130,SK043,0.65,Good-to-Have
JOB011130,SK050,0.65,Good-to-Have
JOB011130,SK055,0.65,Good-to-Have
JOB011130,SK040,0.35,Optional
JOB011130,SK053,0.35,Optional
JOB011130,SK072,0.35,Optional
JOB011130,SK044,0.35,Optional
JOB011131,SK018,1.0,Must-Have
JOB011131,SK019,1.0,Must-Have
JOB011131,SK013,1.0,Must-Have
JOB011131,SK017,1.0,Must-Have
JOB011131,SK003,1.0,Must-Have
JOB011131,SK001,1.0,Must-Have
JOB011131,SK025,0.65,Good-to-Have
JOB011131,SK021,0.65,Good-to-Have
JOB011131,SK014,0.65,Good-to-Have
JOB011131,SK064,0.65,Good-to-Have
JOB011131,SK022,0.65,Good-to-Have
JOB011131,SK020,0.65,Good-to-Have
JOB011131,SK052,0.35,Optional
JOB011131,SK058,0.35,Optional
JOB011132,SK046,1.0,Must-Have
JOB011132,SK003,1.0,Must-Have
JOB011132,SK070,1.0,Must-Have
JOB011132,SK001,1.0,Must-Have
JOB011132,SK067,1.0,Must-Have
JOB011132,SK048,0.65,Good-to-Have
JOB011132,SK069,0.65,Good-to-Have
JOB011132,SK052,0.65,Good-to-Have
JOB011132,SK004,0.35,Optional
JOB011132,SK020,0.35,Optional
JOB011133,SK003,1.0,Must-Have
JOB011133,SK018,1.0,Must-Have
JOB011133,SK016,1.0,Must-Have
JOB011133,SK001,1.0,Must-Have
JOB011133,SK017,1.0,Must-Have
JOB011133,SK013,1.0,Must-Have
JOB011133,SK025,0.65,Good-to-Have
JOB011133,SK020,0.65,Good-to-Have
JOB011133,SK022,0.65,Good-to-Have
JOB011133,SK021,0.65,Good-to-Have
JOB011133,SK064,0.65,Good-to-Have
JOB011133,SK014,0.65,Good-to-Have
JOB011133,SK058,0.35,Optional
JOB011133,SK024,0.35,Optional
JOB011133,SK054,0.35,Optional
JOB011133,SK026,0.35,Optional
JOB011133,SK052,0.35,Optional
JOB011134,SK001,1.0,Must-Have
JOB011134,SK067,1.0,Must-Have
JOB011134,SK019,1.0,Must-Have
JOB011134,SK018,1.0,Must-Have
JOB011134,SK026,1.0,Must-Have
JOB011134,SK052,1.0,Must-Have
JOB011134,SK023,1.0,Must-Have
JOB011134,SK051,0.65,Good-to-Have
JOB011134,SK058,0.65,Good-to-Have
JOB011134,SK060,0.65,Good-to-Have
JOB011134,SK022,0.65,Good-to-Have
JOB011134,SK068,0.65,Good-to-Have
JOB011134,SK031,0.35,Optional
JOB011134,SK057,0.35,Optional
JOB011134,SK053,0.35,Optional
JOB011135,SK019,1.0,Must-Have
JOB011135,SK001,1.0,Must-Have
JOB011135,SK067,1.0,Must-Have
JOB011135,SK052,1.0,Must-Have
JOB011135,SK026,1.0,Must-Have
JOB011135,SK018,1.0,Must-Have
JOB011135,SK058,0.65,Good-to-Have
JOB011135,SK068,0.65,Good-to-Have
JOB011135,SK051,0.65,Good-to-Have
JOB011135,SK025,0.65,Good-to-Have
JOB011135,SK022,0.65,Good-to-Have
JOB011135,SK054,0.35,Optional
JOB011135,SK053,0.35,Optional
JOB011135,SK057,0.35,Optional
JOB011136,SK026,1.0,Must-Have
JOB011136,SK011,1.0,Must-Have
JOB011136,SK013,1.0,Must-Have
JOB011136,SK075,1.0,Must-Have
JOB011136,SK001,1.0,Must-Have
JOB011136,SK012,1.0,Must-Have
JOB011136,SK031,0.65,Good-to-Have
JOB011136,SK018,0.65,Good-to-Have
JOB011136,SK028,0.65,Good-to-Have
JOB011136,SK036,0.35,Optional
JOB011137,SK052,1.0,Must-Have
JOB011137,SK057,1.0,Must-Have
JOB011137,SK058,1.0,Must-Have
JOB011137,SK051,1.0,Must-Have
JOB011137,SK053,1.0,Must-Have
JOB011137,SK001,1.0,Must-Have
JOB011137,SK059,0.65,Good-to-Have
JOB011137,SK018,0.65,Good-to-Have
JOB011137,SK060,0.65,Good-to-Have
JOB011137,SK040,0.35,Optional
JOB011138,SK054,1.0,Must-Have
JOB011138,SK037,1.0,Must-Have
JOB011138,SK003,1.0,Must-Have
JOB011138,SK042,1.0,Must-Have
JOB011138,SK069,1.0,Must-Have
JOB011138,SK038,1.0,Must-Have
JOB011138,SK056,0.65,Good-to-Have
JOB011138,SK050,0.65,Good-to-Have
JOB011138,SK043,0.65,Good-to-Have
JOB011138,SK055,0.65,Good-to-Have
JOB011138,SK053,0.35,Optional
JOB011138,SK052,0.35,Optional
JOB011139,SK052,1.0,Must-Have
JOB011139,SK019,1.0,Must-Have
JOB011139,SK023,1.0,Must-Have
JOB011139,SK018,1.0,Must-Have
JOB011139,SK001,1.0,Must-Have
JOB011139,SK067,1.0,Must-Have
JOB011139,SK026,1.0,Must-Have
JOB011139,SK022,0.65,Good-to-Have
JOB011139,SK068,0.65,Good-to-Have
JOB011139,SK060,0.65,Good-to-Have
JOB011139,SK058,0.65,Good-to-Have
JOB011139,SK025,0.65,Good-to-Have
JOB011139,SK033,0.35,Optional
JOB011140,SK001,1.0,Must-Have
JOB011140,SK016,1.0,Must-Have
JOB011140,SK018,1.0,Must-Have
JOB011140,SK003,1.0,Must-Have
JOB011140,SK019,1.0,Must-Have
JOB011140,SK013,1.0,Must-Have
JOB011140,SK025,0.65,Good-to-Have
JOB011140,SK021,0.65,Good-to-Have
JOB011140,SK014,0.65,Good-to-Have
JOB011140,SK022,0.65,Good-to-Have
JOB011140,SK020,0.65,Good-to-Have
JOB011140,SK064,0.65,Good-to-Have
JOB011140,SK052,0.35,Optional
JOB011140,SK055,0.35,Optional
JOB011141,SK046,1.0,Must-Have
JOB011141,SK001,1.0,Must-Have
JOB011141,SK037,1.0,Must-Have
JOB011141,SK003,1.0,Must-Have
JOB011141,SK039,1.0,Must-Have
JOB011141,SK041,0.65,Good-to-Have
JOB011141,SK051,0.65,Good-to-Have
JOB011141,SK042,0.65,Good-to-Have
JOB011141,SK052,0.65,Good-to-Have
JOB011141,SK043,0.65,Good-to-Have
JOB011141,SK054,0.35,Optional
JOB011141,SK050,0.35,Optional
JOB011141,SK047,0.35,Optional
JOB011141,SK044,0.35,Optional
JOB011142,SK001,1.0,Must-Have
JOB011142,SK046,1.0,Must-Have
JOB011142,SK068,1.0,Must-Have
JOB011142,SK070,1.0,Must-Have
JOB011142,SK067,1.0,Must-Have
JOB011142,SK003,1.0,Must-Have
JOB011142,SK069,0.65,Good-to-Have
JOB011142,SK060,0.65,Good-to-Have
JOB011142,SK048,0.65,Good-to-Have
JOB011142,SK052,0.65,Good-to-Have
JOB011142,SK004,0.35,Optional
JOB011142,SK054,0.35,Optional
JOB011142,SK047,0.35,Optional
JOB011142,SK057,0.35,Optional
JOB011142,SK053,0.35,Optional
JOB011143,SK067,1.0,Must-Have
JOB011143,SK052,1.0,Must-Have
JOB011143,SK001,1.0,Must-Have
JOB011143,SK018,1.0,Must-Have
JOB011143,SK026,1.0,Must-Have
JOB011143,SK019,1.0,Must-Have
JOB011143,SK023,1.0,Must-Have
JOB011143,SK060,0.65,Good-to-Have
JOB011143,SK051,0.65,Good-to-Have
JOB011143,SK054,0.35,Optional
JOB011143,SK033,0.35,Optional
JOB011144,SK003,1.0,Must-Have
JOB011144,SK001,1.0,Must-Have
JOB011144,SK017,1.0,Must-Have
JOB011144,SK019,1.0,Must-Have
JOB011144,SK013,1.0,Must-Have
JOB011144,SK016,1.0,Must-Have
JOB011144,SK064,0.65,Good-to-Have
JOB011144,SK020,0.65,Good-to-Have
JOB011144,SK021,0.65,Good-to-Have
JOB011144,SK014,0.65,Good-to-Have
JOB011144,SK025,0.65,Good-to-Have
JOB011144,SK022,0.65,Good-to-Have
JOB011144,SK054,0.35,Optional
JOB011144,SK026,0.35,Optional
JOB011144,SK024,0.35,Optional
JOB011144,SK058,0.35,Optional
JOB011145,SK003,1.0,Must-Have
JOB011145,SK072,1.0,Must-Have
JOB011145,SK074,1.0,Must-Have
JOB011145,SK065,1.0,Must-Have
JOB011145,SK066,1.0,Must-Have
JOB011145,SK014,0.65,Good-to-Have
JOB011145,SK062,0.65,Good-to-Have
JOB011145,SK061,0.65,Good-to-Have
JOB011145,SK037,0.35,Optional
JOB011146,SK016,1.0,Must-Have
JOB011146,SK013,1.0,Must-Have
JOB011146,SK001,1.0,Must-Have
JOB011146,SK018,1.0,Must-Have
JOB011146,SK017,1.0,Must-Have
JOB011146,SK003,1.0,Must-Have
JOB011146,SK019,1.0,Must-Have
JOB011146,SK064,0.65,Good-to-Have
JOB011146,SK025,0.65,Good-to-Have
JOB011146,SK058,0.35,Optional
JOB011146,SK026,0.35,Optional
JOB011146,SK052,0.35,Optional
JOB011146,SK024,0.35,Optional
JOB011146,SK054,0.35,Optional
JOB011147,SK023,1.0,Must-Have
JOB011147,SK052,1.0,Must-Have
JOB011147,SK019,1.0,Must-Have
JOB011147,SK067,1.0,Must-Have
JOB011147,SK001,1.0,Must-Have
JOB011147,SK026,1.0,Must-Have
JOB011147,SK018,1.0,Must-Have
JOB011147,SK068,0.65,Good-to-Have
JOB011147,SK022,0.65,Good-to-Have
JOB011147,SK058,0.65,Good-to-Have
JOB011147,SK025,0.65,Good-to-Have
JOB011147,SK060,0.65,Good-to-Have
JOB011147,SK051,0.65,Good-to-Have
JOB011147,SK053,0.35,Optional
JOB011147,SK033,0.35,Optional
JOB011147,SK031,0.35,Optional
JOB011147,SK057,0.35,Optional
JOB011147,SK054,0.35,Optional
JOB011148,SK026,1.0,Must-Have
JOB011148,SK001,1.0,Must-Have
JOB011148,SK025,1.0,Must-Have
JOB011148,SK075,1.0,Must-Have
JOB011148,SK013,1.0,Must-Have
JOB011148,SK012,1.0,Must-Have
JOB011148,SK011,1.0,Must-Have
JOB011148,SK033,0.65,Good-to-Have
JOB011148,SK031,0.65,Good-to-Have
JOB011148,SK036,0.35,Optional
JOB011148,SK029,0.35,Optional
JOB011149,SK067,1.0,Must-Have
JOB011149,SK052,1.0,Must-Have
JOB011149,SK018,1.0,Must-Have
JOB011149,SK026,1.0,Must-Have
JOB011149,SK023,1.0,Must-Have
JOB011149,SK001,1.0,Must-Have
JOB011149,SK058,0.65,Good-to-Have
JOB011149,SK022,0.65,Good-to-Have
JOB011149,SK060,0.65,Good-to-Have
JOB011149,SK068,0.65,Good-to-Have
JOB011149,SK025,0.65,Good-to-Have
JOB011149,SK057,0.35,Optional
JOB011149,SK054,0.35,Optional
JOB011149,SK053,0.35,Optional
JOB011149,SK031,0.35,Optional
JOB011149,SK033,0.35,Optional
JOB011150,SK057,1.0,Must-Have
JOB011150,SK053,1.0,Must-Have
JOB011150,SK001,1.0,Must-Have
JOB011150,SK051,1.0,Must-Have
JOB011150,SK052,1.0,Must-Have
JOB011150,SK058,1.0,Must-Have
JOB011150,SK068,0.65,Good-to-Have
JOB011150,SK018,0.65,Good-to-Have
JOB011150,SK060,0.65,Good-to-Have
JOB011150,SK041,0.35,Optional
JOB011150,SK069,0.35,Optional
JOB011150,SK050,0.35,Optional
JOB011150,SK040,0.35,Optional
JOB011151,SK066,1.0,Must-Have
JOB011151,SK072,1.0,Must-Have
JOB011151,SK065,1.0,Must-Have
JOB011151,SK074,1.0,Must-Have
JOB011151,SK003,1.0,Must-Have
JOB011151,SK071,1.0,Must-Have
JOB011151,SK014,0.65,Good-to-Have
JOB011151,SK061,0.65,Good-to-Have
JOB011151,SK001,0.35,Optional
JOB011152,SK061,1.0,Must-Have
JOB011152,SK016,1.0,Must-Have
JOB011152,SK003,1.0,Must-Have
JOB011152,SK065,1.0,Must-Have
JOB011152,SK017,1.0,Must-Have
JOB011152,SK001,1.0,Must-Have
JOB011152,SK062,0.65,Good-to-Have
JOB011152,SK064,0.65,Good-to-Have
JOB011152,SK072,0.35,Optional
JOB011152,SK046,0.35,Optional
JOB011152,SK074,0.35,Optional
JOB011153,SK052,1.0,Must-Have
JOB011153,SK053,1.0,Must-Have
JOB011153,SK001,1.0,Must-Have
JOB011153,SK051,1.0,Must-Have
JOB011153,SK058,1.0,Must-Have
JOB011153,SK068,0.65,Good-to-Have
JOB011153,SK059,0.65,Good-to-Have
JOB011153,SK018,0.65,Good-to-Have
JOB011153,SK026,0.65,Good-to-Have
JOB011153,SK054,0.65,Good-to-Have
JOB011153,SK040,0.35,Optional
JOB011153,SK041,0.35,Optional
JOB011153,SK050,0.35,Optional
JOB011153,SK036,0.35,Optional
JOB011154,SK013,1.0,Must-Have
JOB011154,SK011,1.0,Must-Have
JOB011154,SK075,1.0,Must-Have
JOB011154,SK026,1.0,Must-Have
JOB011154,SK012,1.0,Must-Have
JOB011154,SK025,1.0,Must-Have
JOB011154,SK001,1.0,Must-Have
JOB011154,SK030,0.65,Good-to-Have
JOB011154,SK031,0.65,Good-to-Have
JOB011154,SK028,0.65,Good-to-Have
JOB011154,SK018,0.65,Good-to-Have
JOB011154,SK033,0.65,Good-to-Have
JOB011154,SK005,0.35,Optional
JOB011154,SK036,0.35,Optional
JOB011154,SK032,0.35,Optional
JOB011154,SK029,0.35,Optional
JOB011155,SK011,1.0,Must-Have
JOB011155,SK028,1.0,Must-Have
JOB011155,SK025,1.0,Must-Have
JOB011155,SK001,1.0,Must-Have
JOB011155,SK029,1.0,Must-Have
JOB011155,SK026,1.0,Must-Have
JOB011155,SK005,0.65,Good-to-Have
JOB011155,SK060,0.65,Good-to-Have
JOB011155,SK051,0.35,Optional
JOB011155,SK031,0.35,Optional
JOB011155,SK054,0.35,Optional
JOB011156,SK018,1.0,Must-Have
JOB011156,SK003,1.0,Must-Have
JOB011156,SK017,1.0,Must-Have
JOB011156,SK019,1.0,Must-Have
JOB011156,SK016,1.0,Must-Have
JOB011156,SK001,1.0,Must-Have
JOB011156,SK013,1.0,Must-Have
JOB011156,SK064,0.65,Good-to-Have
JOB011156,SK025,0.65,Good-to-Have
JOB011156,SK052,0.35,Optional
JOB011156,SK024,0.35,Optional
JOB011157,SK075,1.0,Must-Have
JOB011157,SK011,1.0,Must-Have
JOB011157,SK012,1.0,Must-Have
JOB011157,SK013,1.0,Must-Have
JOB011157,SK026,1.0,Must-Have
JOB011157,SK001,1.0,Must-Have
JOB011157,SK025,1.0,Must-Have
JOB011157,SK030,0.65,Good-to-Have
JOB011157,SK018,0.65,Good-to-Have
JOB011157,SK029,0.35,Optional
JOB011157,SK053,0.35,Optional
JOB011158,SK001,1.0,Must-Have
JOB011158,SK036,1.0,Must-Have
JOB011158,SK031,1.0,Must-Have
JOB011158,SK032,1.0,Must-Have
JOB011158,SK026,1.0,Must-Have
JOB011158,SK049,0.65,Good-to-Have
JOB011158,SK033,0.65,Good-to-Have
JOB011158,SK035,0.65,Good-to-Have
JOB011158,SK016,0.35,Optional
JOB011159,SK003,1.0,Must-Have
JOB011159,SK017,1.0,Must-Have
JOB011159,SK061,1.0,Must-Have
JOB011159,SK016,1.0,Must-Have
JOB011159,SK001,1.0,Must-Have
JOB011159,SK066,0.65,Good-to-Have
JOB011159,SK062,0.65,Good-to-Have
JOB011159,SK064,0.65,Good-to-Have
JOB011159,SK018,0.35,Optional
JOB011159,SK072,0.35,Optional
JOB011159,SK074,0.35,Optional
JOB011160,SK071,1.0,Must-Have
JOB011160,SK066,1.0,Must-Have
JOB011160,SK072,1.0,Must-Have
JOB011160,SK065,1.0,Must-Have
JOB011160,SK074,1.0,Must-Have
JOB011160,SK016,0.65,Good-to-Have
JOB011160,SK073,0.65,Good-to-Have
JOB011160,SK001,0.35,Optional
JOB011161,SK019,1.0,Must-Have
JOB011161,SK018,1.0,Must-Have
JOB011161,SK013,1.0,Must-Have
JOB011161,SK003,1.0,Must-Have
JOB011161,SK016,1.0,Must-Have
JOB011161,SK001,1.0,Must-Have
JOB011161,SK017,1.0,Must-Have
JOB011161,SK022,0.65,Good-to-Have
JOB011161,SK014,0.65,Good-to-Have
JOB011161,SK025,0.65,Good-to-Have
JOB011161,SK052,0.35,Optional
JOB011161,SK054,0.35,Optional
JOB011161,SK024,0.35,Optional
JOB011161,SK065,0.35,Optional
JOB011162,SK016,1.0,Must-Have
JOB011162,SK013,1.0,Must-Have
JOB011162,SK003,1.0,Must-Have
JOB011162,SK017,1.0,Must-Have
JOB011162,SK019,1.0,Must-Have
JOB011162,SK018,1.0,Must-Have
JOB011162,SK022,0.65,Good-to-Have
JOB011162,SK025,0.65,Good-to-Have
JOB011162,SK020,0.65,Good-to-Have
JOB011162,SK014,0.65,Good-to-Have
JOB011162,SK058,0.35,Optional
JOB011162,SK054,0.35,Optional
JOB011163,SK037,1.0,Must-Have
JOB011163,SK003,1.0,Must-Have
JOB011163,SK061,1.0,Must-Have
JOB011163,SK065,1.0,Must-Have
JOB011163,SK062,0.65,Good-to-Have
JOB011163,SK038,0.65,Good-to-Have
JOB011163,SK074,0.65,Good-to-Have
JOB011163,SK046,0.65,Good-to-Have
JOB011163,SK072,0.65,Good-to-Have
JOB011163,SK042,0.35,Optional
JOB011163,SK001,0.35,Optional
JOB011164,SK001,1.0,Must-Have
JOB011164,SK013,1.0,Must-Have
JOB011164,SK017,1.0,Must-Have
JOB011164,SK018,1.0,Must-Have
JOB011164,SK003,1.0,Must-Have
JOB011164,SK016,1.0,Must-Have
JOB011164,SK019,1.0,Must-Have
JOB011164,SK020,0.65,Good-to-Have
JOB011164,SK014,0.65,Good-to-Have
JOB011164,SK022,0.65,Good-to-Have
JOB011164,SK021,0.65,Good-to-Have
JOB011164,SK025,0.65,Good-to-Have
JOB011164,SK064,0.65,Good-to-Have
JOB011164,SK058,0.35,Optional
JOB011164,SK052,0.35,Optional
JOB011164,SK026,0.35,Optional
JOB011164,SK041,0.35,Optional
JOB011165,SK018,1.0,Must-Have
JOB011165,SK016,1.0,Must-Have
JOB011165,SK019,1.0,Must-Have
JOB011165,SK017,1.0,Must-Have
JOB011165,SK013,1.0,Must-Have
JOB011165,SK003,1.0,Must-Have
JOB011165,SK001,1.0,Must-Have
JOB011165,SK022,0.65,Good-to-Have
JOB011165,SK014,0.65,Good-to-Have
JOB011165,SK024,0.35,Optional
JOB011165,SK026,0.35,Optional
JOB011165,SK054,0.35,Optional
JOB011165,SK052,0.35,Optional
JOB011165,SK058,0.35,Optional
JOB011166,SK051,1.0,Must-Have
JOB011166,SK057,1.0,Must-Have
JOB011166,SK053,1.0,Must-Have
JOB011166,SK058,1.0,Must-Have
JOB011166,SK052,1.0,Must-Have
JOB011166,SK001,1.0,Must-Have
JOB011166,SK054,0.65,Good-to-Have
JOB011166,SK026,0.65,Good-to-Have
JOB011166,SK069,0.35,Optional
JOB011166,SK040,0.35,Optional
JOB011167,SK019,1.0,Must-Have
JOB011167,SK018,1.0,Must-Have
JOB011167,SK017,1.0,Must-Have
JOB011167,SK013,1.0,Must-Have
JOB011167,SK003,1.0,Must-Have
JOB011167,SK016,1.0,Must-Have
JOB011167,SK001,1.0,Must-Have
JOB011167,SK025,0.65,Good-to-Have
JOB011167,SK064,0.65,Good-to-Have
JOB011167,SK014,0.65,Good-to-Have
JOB011167,SK024,0.35,Optional
JOB011168,SK052,1.0,Must-Have
JOB011168,SK058,1.0,Must-Have
JOB011168,SK053,1.0,Must-Have
JOB011168,SK001,1.0,Must-Have
JOB011168,SK051,1.0,Must-Have
JOB011168,SK068,0.65,Good-to-Have
JOB011168,SK060,0.65,Good-to-Have
JOB011168,SK018,0.65,Good-to-Have
JOB011168,SK026,0.65,Good-to-Have
JOB011168,SK059,0.65,Good-to-Have
JOB011168,SK054,0.65,Good-to-Have
JOB011168,SK040,0.35,Optional
JOB011169,SK019,1.0,Must-Have
JOB011169,SK052,1.0,Must-Have
JOB011169,SK001,1.0,Must-Have
JOB011169,SK018,1.0,Must-Have
JOB011169,SK067,1.0,Must-Have
JOB011169,SK026,1.0,Must-Have
JOB011169,SK023,1.0,Must-Have
JOB011169,SK022,0.65,Good-to-Have
JOB011169,SK058,0.65,Good-to-Have
JOB011169,SK025,0.65,Good-to-Have
JOB011169,SK068,0.65,Good-to-Have
JOB011169,SK051,0.65,Good-to-Have
JOB011169,SK057,0.35,Optional
JOB011169,SK054,0.35,Optional
JOB011169,SK033,0.35,Optional
JOB011169,SK053,0.35,Optional
JOB011169,SK031,0.35,Optional
JOB011169,SK040,0.35,Optional
JOB011170,SK001,1.0,Must-Have
JOB011170,SK025,1.0,Must-Have
JOB011170,SK028,1.0,Must-Have
JOB011170,SK029,1.0,Must-Have
JOB011170,SK026,1.0,Must-Have
JOB011170,SK011,1.0,Must-Have
JOB011170,SK052,0.65,Good-to-Have
JOB011170,SK060,0.65,Good-to-Have
JOB011170,SK054,0.35,Optional
JOB011171,SK003,1.0,Must-Have
JOB011171,SK066,1.0,Must-Have
JOB011171,SK065,1.0,Must-Have
JOB011171,SK071,1.0,Must-Have
JOB011171,SK072,1.0,Must-Have
JOB011171,SK014,0.65,Good-to-Have
JOB011171,SK061,0.65,Good-to-Have
JOB011171,SK073,0.65,Good-to-Have
JOB011171,SK016,0.65,Good-to-Have
JOB011171,SK062,0.65,Good-to-Have
JOB011171,SK017,0.35,Optional
JOB011172,SK011,1.0,Must-Have
JOB011172,SK012,1.0,Must-Have
JOB011172,SK001,1.0,Must-Have
JOB011172,SK013,1.0,Must-Have
JOB011172,SK026,1.0,Must-Have
JOB011172,SK075,1.0,Must-Have
JOB011172,SK025,1.0,Must-Have
JOB011172,SK030,0.65,Good-to-Have
JOB011172,SK033,0.65,Good-to-Have
JOB011172,SK036,0.35,Optional
JOB011172,SK029,0.35,Optional
JOB011173,SK019,1.0,Must-Have
JOB011173,SK052,1.0,Must-Have
JOB011173,SK023,1.0,Must-Have
JOB011173,SK026,1.0,Must-Have
JOB011173,SK001,1.0,Must-Have
JOB011173,SK018,1.0,Must-Have
JOB011173,SK068,0.65,Good-to-Have
JOB011173,SK060,0.65,Good-to-Have
JOB011173,SK051,0.65,Good-to-Have
JOB011173,SK031,0.35,Optional
JOB011173,SK033,0.35,Optional
JOB011173,SK057,0.35,Optional
JOB011174,SK018,1.0,Must-Have
JOB011174,SK032,1.0,Must-Have
JOB011174,SK036,1.0,Must-Have
JOB011174,SK031,1.0,Must-Have
JOB011174,SK001,1.0,Must-Have
JOB011174,SK034,0.65,Good-to-Have
JOB011174,SK035,0.65,Good-to-Have
JOB011174,SK016,0.35,Optional
JOB011174,SK052,0.35,Optional
JOB011174,SK060,0.35,Optional
JOB011175,SK003,1.0,Must-Have
JOB011175,SK016,1.0,Must-Have
JOB011175,SK013,1.0,Must-Have
JOB011175,SK018,1.0,Must-Have
JOB011175,SK017,1.0,Must-Have
JOB011175,SK019,1.0,Must-Have
JOB011175,SK022,0.65,Good-to-Have
JOB011175,SK014,0.65,Good-to-Have
JOB011175,SK020,0.65,Good-to-Have
JOB011175,SK025,0.65,Good-to-Have
JOB011175,SK064,0.65,Good-to-Have
JOB011175,SK021,0.65,Good-to-Have
JOB011175,SK024,0.35,Optional
JOB011176,SK001,1.0,Must-Have
JOB011176,SK018,1.0,Must-Have
JOB011176,SK023,1.0,Must-Have
JOB011176,SK026,1.0,Must-Have
JOB011176,SK067,1.0,Must-Have
JOB011176,SK052,1.0,Must-Have
JOB011176,SK019,1.0,Must-Have
JOB011176,SK051,0.65,Good-to-Have
JOB011176,SK058,0.65,Good-to-Have
JOB011176,SK060,0.65,Good-to-Have
JOB011176,SK022,0.65,Good-to-Have
JOB011176,SK068,0.65,Good-to-Have
JOB011176,SK025,0.65,Good-to-Have
JOB011176,SK054,0.35,Optional
JOB011176,SK053,0.35,Optional
JOB011176,SK031,0.35,Optional
JOB011176,SK046,0.35,Optional
JOB011177,SK065,1.0,Must-Have
JOB011177,SK061,1.0,Must-Have
JOB011177,SK016,1.0,Must-Have
JOB011177,SK003,1.0,Must-Have
JOB011177,SK001,1.0,Must-Have
JOB011177,SK017,1.0,Must-Have
JOB011177,SK064,0.65,Good-to-Have
JOB011177,SK066,0.65,Good-to-Have
JOB011177,SK046,0.35,Optional
JOB011177,SK074,0.35,Optional
JOB011177,SK072,0.35,Optional
JOB011178,SK016,1.0,Must-Have
JOB011178,SK061,1.0,Must-Have
JOB011178,SK003,1.0,Must-Have
JOB011178,SK001,1.0,Must-Have
JOB011178,SK017,1.0,Must-Have
JOB011178,SK065,1.0,Must-Have
JOB011178,SK062,0.65,Good-to-Have
JOB011178,SK014,0.65,Good-to-Have
JOB011178,SK072,0.35,Optional
JOB011178,SK046,0.35,Optional
JOB011178,SK018,0.35,Optional
JOB011179,SK025,1.0,Must-Have
JOB011179,SK028,1.0,Must-Have
JOB011179,SK026,1.0,Must-Have
JOB011179,SK011,1.0,Must-Have
JOB011179,SK001,1.0,Must-Have
JOB011179,SK018,0.65,Good-to-Have
JOB011179,SK005,0.65,Good-to-Have
JOB011179,SK060,0.65,Good-to-Have
JOB011179,SK051,0.35,Optional
JOB011179,SK031,0.35,Optional
JOB011179,SK054,0.35,Optional
JOB011179,SK061,0.35,Optional
JOB011180,SK001,1.0,Must-Have
JOB011180,SK016,1.0,Must-Have
JOB011180,SK061,1.0,Must-Have
JOB011180,SK017,1.0,Must-Have
JOB011180,SK065,1.0,Must-Have
JOB011180,SK003,1.0,Must-Have
JOB011180,SK014,0.65,Good-to-Have
JOB011180,SK013,0.65,Good-to-Have
JOB011180,SK062,0.65,Good-to-Have
JOB011180,SK066,0.65,Good-to-Have
